anzahl;vorname;geschlecht;position
1;Simeon;m;3
1;Shafaqat;w;3
1;Simon;m;3
1;Solomia;w;3
1;Tade;m;3
1;Soz;w;3
1;Tamme;m;3
1;Stefanie;w;3
1;Theo;m;3
1;Talea;w;3
1;Thien;m;3
1;Tina;w;3
1;Valentin;m;3
1;Valentina;w;3
1;Vali;m;3
1;Victoria;w;3
1;Wolfgang;m;3
1;Viola;w;3
1;Ze;m;3
1;Wau;w;3
1;Đăng;m;3
1;Wilhelmine;w;3
1;Xuan;w;3
1;Yurena;w;3
1;Abigail;w;2
1;Adapa;w;2
1;Adea;w;2
1;Adelaide;w;2
1;Aida;w;2
1;Aimée;w;2
1;Aische;w;2
1;Aisha;w;2
1;Alba;w;2
1;Albertine;w;2
1;Alexa;w;2
1;Alexandrovna;w;2
1;Alexis;w;2
1;Aliah;w;2
1;Alissa;w;2
1;Alma;w;2
1;Alruna;w;2
1;Alva;w;2
1;Amalie;w;2
1;Amina;w;2
1;Anastasia;w;2
1;Anaya;w;2
1;Andreevna;w;2
1;Andriivna;w;2
1;Anette;w;2
1;Angelika;w;2
1;Angelique;w;2
1;;m;2
1;Anicca;w;2
1;Aaron;m;2
1;Anita;w;2
1;Abbas;m;2
1;Ann;w;2
1;Abdullah;m;2
1;Anne;w;2
1;Abebe;m;2
1;Annelie;w;2
1;Achim;m;2
1;Anni;w;2
1;Ademola;m;2
1;Annika;w;2
1;Adrien;m;2
1;Anthoula;w;2
1;Aggrey;m;2
1;Antje;w;2
1;Ahmad;m;2
1;Antonova;w;2
1;Akbal;m;2
1;Anu;w;2
1;Aki;m;2
1;Apollonia;w;2
1;Akio;m;2
1;Arturovna;w;2
1;Ala'a;m;2
1;Asya;w;2
1;Alberto;m;2
1;Augustine;w;2
1;Aleksandrovič;m;2
1;Avery;w;2
1;Alekseevič;m;2
1;Ayuma;w;2
1;Alexeevič;m;2
1;Ayva;w;2
1;Alexis;m;2
1;Azilis;w;2
1;Alfons;m;2
1;Babie;w;2
1;Alfredo;m;2
1;Bao;w;2
1;Ali;m;2
1;Beate;w;2
1;Alif;m;2
1;Beatrice;w;2
1;Alim;m;2
1;Beatriz;w;2
1;Allen;m;2
1;Bella;w;2
1;Alois;m;2
1;Bettina;w;2
1;Alvar;m;2
1;Bianca;w;2
1;Aman;m;2
1;Buenaventura;w;2
1;Amar;m;2
1;Camila;w;2
1;Amari;m;2
1;Camille;w;2
1;Amin;m;2
1;Carla;w;2
1;Amir;m;2
1;Carlie;w;2
1;Anand;m;2
1;Cathy;w;2
1;Anatoliev;m;2
1;Cecelia;w;2
1;Anderson;m;2
1;Chadija;w;2
1;Andi;m;2
1;Charlott;w;2
1;Andreas;m;2
1;Chigusa;w;2
1;Andrew;m;2
1;Chloé;w;2
1;Andrey;m;2
1;Christina;w;2
1;André;m;2
1;Cirilla;w;2
1;Ante;m;2
1;Citlalli;w;2
1;Antonio;m;2
1;Cloé;w;2
1;Antonius;m;2
1;Coco;w;2
1;Anuk;m;2
1;Constance;w;2
1;Arben;m;2
1;Constanze;w;2
1;Archibald;m;2
1;Corinna;w;2
1;Arkenbald;m;2
1;Céline;w;2
1;Armand;m;2
1;Daenerys;w;2
1;Armin;m;2
1;Dana;w;2
1;Arne;m;2
1;Daniela;w;2
1;Arnold;m;2
1;Danny;w;2
1;Artur;m;2
1;Dauren;w;2
1;Arun;m;2
1;Deniz;w;2
1;Asare;m;2
1;Depta;w;2
1;Asger;m;2
1;Derin;w;2
1;Aslan;m;2
1;Deyanova;w;2
1;Atharik;m;2
1;Dilara;w;2
1;Atreju;m;2
1;Dmytriïvna;w;2
1;Auros;m;2
1;Ebe;w;2
1;Austin;m;2
1;Edith;w;2
1;Avery;m;2
1;Editha;w;2
1;Aviv;m;2
1;Ela;w;2
1;Avzam;m;2
1;Elaine;w;2
1;Ayún;m;2
1;Elara;w;2
1;Bakunin;m;2
1;Elea;w;2
1;Baldur;m;2
1;Elene;w;2
1;Balthazar;m;2
1;Eleonore;w;2
1;Bart;m;2
1;Eleyna;w;2
1;Beat;m;2
1;Elfi;w;2
1;Beau;m;2
1;Elfriede;w;2
1;Behram;m;2
1;Eliana;w;2
1;Bekir;m;2
1;Eliane;w;2
1;Bela;m;2
1;Elice;w;2
1;Benicio;m;2
1;Elies;w;2
1;Benito;m;2
1;Elif;w;2
1;Benja;m;2
1;Elin;w;2
1;Benoît;m;2
1;Eline;w;2
1;Bent;m;2
1;Eliz;w;2
1;Berlin;m;2
1;Ellenie;w;2
1;Bernhardt;m;2
1;Ellie;w;2
1;Bero;m;2
1;Eloïse;w;2
1;Berthold;m;2
1;Elsa;w;2
1;Bollowick;m;2
1;Emely;w;2
1;Borislavov;m;2
1;Emilova;w;2
1;Borisovič;m;2
1;Emin;w;2
1;Bui;m;2
1;Emmelina;w;2
1;Bĩnh;m;2
1;Enisa;w;2
1;Bảo;m;2
1;Erna;w;2
1;Camillo;m;2
1;Eshaal;w;2
1;Carlos;m;2
1;Esmée;w;2
1;Carsten;m;2
1;Estelle;w;2
1;Casper;m;2
1;Eveline;w;2
1;Cecil;m;2
1;Evgen'evna;w;2
1;Cellou;m;2
1;Evi;w;2
1;Charef;m;2
1;Fatou;w;2
1;Charlie;m;2
1;Faye;w;2
1;Chen;m;2
1;Felicia;w;2
1;Chris;m;2
1;Feline;w;2
1;Cihangir;m;2
1;Fiadh;w;2
1;Cilian;m;2
1;Filiz;w;2
1;Claas;m;2
1;Finja;w;2
1;Clemens;m;2
1;Fiona;w;2
1;Cody;m;2
1;Florentina;w;2
1;Conner;m;2
1;Florina;w;2
1;Cooper;m;2
1;Frances;w;2
1;Craig;m;2
1;Francesca;w;2
1;Cristino;m;2
1;Françoise;w;2
1;Dallas;m;2
1;Frede;w;2
1;Damian;m;2
1;Frida;w;2
1;Damon;m;2
1;Friederike;w;2
1;Danilo;m;2
1;Frigg;w;2
1;Dante;m;2
1;Fritz;w;2
1;Darius;m;2
1;Félicité;w;2
1;Dean;m;2
1;Gabriele;w;2
1;Diego;m;2
1;Gabriella;w;2
1;Diemo;m;2
1;Georgia;w;2
1;Dienstag;m;2
1;Georgina;w;2
1;Dietrich;m;2
1;Gioia;w;2
1;Domenic;m;2
1;Greta;w;2
1;Dominik;m;2
1;Hadish;w;2
1;Dorian;m;2
1;Han;w;2
1;Dragoş;m;2
1;Harin;w;2
1;Du;m;2
1;Hatixhe;w;2
1;Due;m;2
1;Hazel;w;2
1;Dương;m;2
1;Heide;w;2
1;Ean;m;2
1;Hela;w;2
1;Eberhard;m;2
1;Helin;w;2
1;Eckhart;m;2
1;Henndra;w;2
1;Edward;m;2
1;Hermine;w;2
1;Ege;m;2
1;Herta;w;2
1;Egmar;m;2
1;Hilde;w;2
1;Ekin;m;2
1;Honey;w;2
1;Ekkehard;m;2
1;Hope;w;2
1;Elex;m;2
1;Ibi;w;2
1;Elia;m;2
1;Ijeoma;w;2
1;Eliah;m;2
1;Ilana;w;2
1;Eliano;m;2
1;Ilara;w;2
1;Elijah;m;2
1;Ilayla;w;2
1;Eliya;m;2
1;Ilva;w;2
1;Ellis;m;2
1;Imany;w;2
1;Elmar;m;2
1;Irena;w;2
1;Elmin;m;2
1;Isabel;w;2
1;Emile;m;2
1;Isabelle;w;2
1;Emiljan;m;2
1;Isla;w;2
1;Emir;m;2
1;Islay;w;2
1;Enno;m;2
1;Isobel;w;2
1;Enoch;m;2
1;Ivy;w;2
1;Enrique;m;2
1;Jacqueline;w;2
1;Eremija;m;2
1;Jade;w;2
1;Erwin;m;2
1;Jana;w;2
1;Etienne;m;2
1;Janine;w;2
1;Eugen;m;2
1;Jaylyn;w;2
1;Ezra;m;2
1;Jaël;w;2
1;Fabian;m;2
1;Jeanette;w;2
1;Fabio;m;2
1;Jeanna;w;2
1;Falko;m;2
1;Jelita;w;2
1;Faustus;m;2
1;Jennifer;w;2
1;Ferenc;m;2
1;Jerger;w;2
1;Ferry;m;2
1;Joanna;w;2
1;Feurir;m;2
1;Joesphine;w;2
1;Fiete;m;2
1;Joleen;w;2
1;Filip;m;2
1;Jolien;w;2
1;Fin;m;2
1;Jolin;w;2
1;Finlay;m;2
1;Jolina;w;2
1;Finnley;m;2
1;Joline;w;2
1;Fjell;m;2
1;Jolyn;w;2
1;Fleur;m;2
1;Jolynn;w;2
1;Florentin;m;2
1;Jonna;w;2
1;Fox;m;2
1;Josefin;w;2
1;Francisco;m;2
1;Julep;w;2
1;Frank;m;2
1;Julia;w;2
1;Fredy;m;2
1;Juliane;w;2
1;Frido;m;2
1;Junia;w;2
1;Friedel;m;2
1;Justine;w;2
1;Frieder;m;2
1;Jutta;w;2
1;Furkan;m;2
1;Júlia;w;2
1;Fynnley;m;2
1;Kaja;w;2
1;Gael;m;2
1;Kalomoira;w;2
1;Gaibo;m;2
1;Kamilla;w;2
1;George;m;2
1;Kampukesa;w;2
1;Gerhard;m;2
1;Karlotta;w;2
1;Gerrit;m;2
1;Karola;w;2
1;Gil;m;2
1;Kathalea;w;2
1;Giuseppe;m;2
1;Katie;w;2
1;Gottfrief;m;2
1;Katrin;w;2
1;Gregory;m;2
1;Kea;w;2
1;Grzegorz;m;2
1;Kerstin;w;2
1;Günther;m;2
1;Khánh;w;2
1;Hadley;m;2
1;Kieu;w;2
1;Hadrian;m;2
1;Kiki;w;2
1;Hagen;m;2
1;Kira;w;2
1;Hamid;m;2
1;Kiriakia;w;2
1;Hamza;m;2
1;Konstanze;w;2
1;Hannibal;m;2
1;Kristiina;w;2
1;Harald;m;2
1;Käthe;w;2
1;Hardy;m;2
1;Laetizia;w;2
1;Hector;m;2
1;Lani;w;2
1;Heiner;m;2
1;Lavinia;w;2
1;Hektor;m;2
1;Le;w;2
1;Hiếu;m;2
1;Leandra;w;2
1;Hoang;m;2
1;Leia;w;2
1;Holger;m;2
1;Lekia;w;2
1;Hugo;m;2
1;Lela;w;2
1;Hyusein;m;2
1;Lene;w;2
1;Húng;m;2
1;Leona;w;2
1;Hưng;m;2
1;Leonida;w;2
1;Hải;m;2
1;Leonidovna;w;2
1;Ian;m;2
1;Leonora;w;2
1;Idris;m;2
1;Leonore;w;2
1;Ignacio;m;2
1;Levi;w;2
1;Ignaz;m;2
1;Lexie;w;2
1;Ilan;m;2
1;Leyla;w;2
1;Ilias;m;2
1;Lien;w;2
1;Ilja;m;2
1;Liepa;w;2
1;Ilker;m;2
1;Lile;w;2
1;Imeobong;m;2
1;Lilia;w;2
1;Immanuel;m;2
1;Lilian-Theresa;w;2
1;Ingo;m;2
1;Lilith;w;2
1;Isaiah;m;2
1;Lilly;w;2
1;Iskandar;m;2
1;Lillyana;w;2
1;István;m;2
1;Lily;w;2
1;Isuf;m;2
1;Linas;w;2
1;Iwanowitsch;m;2
1;Linda;w;2
1;IşıK;m;2
1;Linnéa;w;2
1;Jace;m;2
1;Lisbeth;w;2
1;Jacob;m;2
1;Loni;w;2
1;Jamin;m;2
1;Lora;w;2
1;Janik;m;2
1;Lotti;w;2
1;Janne;m;2
1;Louane;w;2
1;Janosch;m;2
1;Louis;w;2
1;Jaris;m;2
1;Lozan;w;2
1;Jarne;m;2
1;Luana;w;2
1;Jaro;m;2
1;Luca;w;2
1;Jason;m;2
1;Lucie;w;2
1;Jaspar;m;2
1;Lucija;w;2
1;Jaxon;m;2
1;Lucya;w;2
1;Jaxson;m;2
1;Ludmila;w;2
1;Jay;m;2
1;Luigina;w;2
1;Jaymie;m;2
1;Lukas;w;2
1;Jean;m;2
1;Lulu;w;2
1;Jens;m;2
1;Luzie;w;2
1;Jensen;m;2
1;Léonora;w;2
1;Jepara;m;2
1;Löwe;w;2
1;Jeremiah;m;2
1;Madita;w;2
1;Jeromé;m;2
1;Madlen;w;2
1;Jim;m;2
1;Mae;w;2
1;Joell;m;2
1;Magarete;w;2
1;Jonathan;m;2
1;Malaika;w;2
1;Joni;m;2
1;Malea;w;2
1;Jonne;m;2
1;Malia;w;2
1;Jonte;m;2
1;Malina;w;2
1;Jordan;m;2
1;Malve;w;2
1;Joshua;m;2
1;Malwina;w;2
1;Josua;m;2
1;Maly;w;2
1;Jules;m;2
1;Malya;w;2
1;Julian-Ole;m;2
1;Malí;w;2
1;Junior;m;2
1;Manon;w;2
1;Junip;m;2
1;Manuela;w;2
1;Junis;m;2
1;Margit;w;2
1;Juri;m;2
1;Marguerite;w;2
1;Justino;m;2
1;Marianna;w;2
1;Justus;m;2
1;Marieva;w;2
1;János;m;2
1;Marike;w;2
1;József;m;2
1;Marina;w;2
1;Kaan;m;2
1;Maritta;w;2
1;Kalle;m;2
1;Marje;w;2
1;Kamen;m;2
1;Marlen;w;2
1;Karal;m;2
1;Marly;w;2
1;Kaspar;m;2
1;Marta;w;2
1;Kazimierz;m;2
1;Marysia;w;2
1;Keith;m;2
1;Marín;w;2
1;Khai;m;2
1;Mastan;w;2
1;Khoa;m;2
1;Mathilde;w;2
1;Khôi;m;2
1;Matilda;w;2
1;Kian;m;2
1;Maxime;w;2
1;Kiano;m;2
1;Maximiliane;w;2
1;Kien;m;2
1;Maya;w;2
1;Kieran;m;2
1;Maylea;w;2
1;Kim;m;2
1;Mayleen;w;2
1;Kivi;m;2
1;Mbiaba;w;2
1;Konrad;m;2
1;Mechthild;w;2
1;Korbinian;m;2
1;Medina;w;2
1;Kristoff;m;2
1;Melina;w;2
1;Kuno;m;2
1;Melissa;w;2
1;Kusi;m;2
1;Meo;w;2
1;Kwadjo;m;2
1;Meryem;w;2
1;Kweku;m;2
1;Mi;w;2
1;Kyle;m;2
1;Michaela;w;2
1;Kyong-Min;m;2
1;Michal;w;2
1;Lamar;m;2
1;Mika;w;2
1;Lando;m;2
1;Milain;w;2
1;Lars;m;2
1;Milaine;w;2
1;Laurens;m;2
1;Millane;w;2
1;Lazlo;m;2
1;Milu;w;2
1;Leif;m;2
1;Mimouna;w;2
1;Leke;m;2
1;Miruna;w;2
1;Lennard;m;2
1;Mitkova;w;2
1;Lennert;m;2
1;Mohsin;w;2
1;Lenny;m;2
1;Moreen;w;2
1;Leonardo;m;2
1;Musa;w;2
1;Leonhard;m;2
1;Nada;w;2
1;Leonid;m;2
1;Naira;w;2
1;Leroy;m;2
1;Nalia;w;2
1;Levy;m;2
1;Natascha;w;2
1;Lewin;m;2
1;Nazife;w;2
1;Lex;m;2
1;Necife;w;2
1;León;m;2
1;Nehir;w;2
1;Linxi;m;2
1;Nele;w;2
1;Liêm;m;2
1;Nhật;w;2
1;Lois;m;2
1;Nicoletta;w;2
1;Long;m;2
1;Nika;w;2
1;Loris;m;2
1;Nikitovna;w;2
1;Lou;m;2
1;Nina;w;2
1;Louan;m;2
1;Ninia;w;2
1;Lovis;m;2
1;Nino;w;2
1;Lucas;m;2
1;Norienne;w;2
1;Ludwig;m;2
1;Oda;w;2
1;Lui;m;2
1;Okka;w;2
1;Luigi;m;2
1;Oliver;w;2
1;Luiz;m;2
1;Oluebube;w;2
1;Luke;m;2
1;Oskar;w;2
1;Luuk;m;2
1;Otilie;w;2
1;Luzian;m;2
1;Patricia;w;2
1;Luzifer;m;2
1;Paula;w;2
1;Mael;m;2
1;Paula-Marie;w;2
1;Magnus;m;2
1;Pavelovna;w;2
1;Maik;m;2
1;Pearl;w;2
1;Malcolm;m;2
1;Petronela;w;2
1;Malu;m;2
1;Phuong;w;2
1;Manfred;m;2
1;Phương;w;2
1;Manh;m;2
1;Pipistrella;w;2
1;Maria;m;2
1;Poldi;w;2
1;Marie;m;2
1;Poppy;w;2
1;Marius;m;2
1;Rabea;w;2
1;Mark;m;2
1;Radzhabovna;w;2
1;Marko;m;2
1;Rahel;w;2
1;Martin;m;2
1;Raquel;w;2
1;Mason;m;2
1;Reneé;w;2
1;Matheo;m;2
1;Renke;w;2
1;Mats;m;2
1;Ricarda;w;2
1;Matthes;m;2
1;Rieke;w;2
1;Maui;m;2
1;Rita;w;2
1;Maxin;m;2
1;Robin;w;2
1;Merlin;m;2
1;Robyn;w;2
1;Michail;m;2
1;Ronja;w;2
1;Mihai;m;2
1;Roselotte;w;2
1;Mihailov;m;2
1;Rosé;w;2
1;Mihajlo;m;2
1;Ruby;w;2
1;Mik;m;2
1;Ruth;w;2
1;Miko;m;2
1;Salome;w;2
1;Milenov;m;2
1;Samantha;w;2
1;Milo;m;2
1;Samara;w;2
1;Miloš;m;2
1;Samira;w;2
1;Ming;m;2
1;Sara;w;2
1;Minguita;m;2
1;Sari;w;2
1;Minne;m;2
1;Sawda-Leigh;w;2
1;Mio;m;2
1;Semina;w;2
1;Miran;m;2
1;Sergejewna;w;2
1;Mirza;m;2
1;Sharon;w;2
1;Miró;m;2
1;Shirin;w;2
1;Mo;m;2
1;Shirley;w;2
1;Morgan;m;2
1;Siena;w;2
1;Moritz;m;2
1;Sigena;w;2
1;Nael;m;2
1;Sigrid;w;2
1;Nam;m;2
1;Simona;w;2
1;Nathaniel;m;2
1;Sinéad;w;2
1;Nevis;m;2
1;Sirin;w;2
1;Nguyên;m;2
1;Solaris;w;2
1;Nhật;m;2
1;Solveig;w;2
1;Nico;m;2
1;Sophi;w;2
1;Nicolas;m;2
1;Sopie;w;2
1;Nikita;m;2
1;Stasha;w;2
1;Nikola;m;2
1;Stefanie;w;2
1;Nikolai;m;2
1;Stephanie;w;2
1;Nikolaj;m;2
1;Sterenn;w;2
1;Nikolov;m;2
1;Summer;w;2
1;Nima;m;2
1;Suri;w;2
1;Nino;m;2
1;Susanne;w;2
1;Noa;m;2
1;Susie;w;2
1;Noah-Joel;m;2
1;Suvi;w;2
1;Novah;m;2
1;Sylvie;w;2
1;Olamide;m;2
1;Tagirovna;w;2
1;Oluwasegun;m;2
1;Talya;w;2
1;Omoding;m;2
1;Tamine;w;2
1;Osian;m;2
1;Tammi;w;2
1;Oswald;m;2
1;Tanja;w;2
1;Owen;m;2
1;Taynara;w;2
1;Paco;m;2
1;Teresa;w;2
1;Pascal;m;2
1;Therese;w;2
1;Pedro;m;2
1;Thiên;w;2
1;Peryan;m;2
1;Thora;w;2
1;Pete;m;2
1;Thu;w;2
1;Philo;m;2
1;Thy;w;2
1;Phin;m;2
1;Thảo;w;2
1;Phu;m;2
1;Tiana;w;2
1;Pins;m;2
1;Tilda;w;2
1;Péter;m;2
1;Timurevna;w;2
1;Quang;m;2
1;Ting;w;2
1;Quoc;m;2
1;Tracy;w;2
1;Raimund;m;2
1;Tran;w;2
1;Rain;m;2
1;Traude;w;2
1;Rainer;m;2
1;Tu;w;2
1;Ralph;m;2
1;Txell;w;2
1;Ramiz;m;2
1;Undine;w;2
1;Rashid;m;2
1;Uyên;w;2
1;Ray;m;2
1;Valerie;w;2
1;Resul;m;2
1;Vasif;w;2
1;Rhys;m;2
1;Venon;w;2
1;Ricoson;m;2
1;Veronika;w;2
1;Riza;m;2
1;Videl;w;2
1;Roberto;m;2
1;Vivien;w;2
1;Rochus;m;2
1;Vy;w;2
1;Rodo;m;2
1;Wanda;w;2
1;Romanovič;m;2
1;Wenke;w;2
1;Ron;m;2
1;Wilhelmine;w;2
1;Ronny;m;2
1;Wolke;w;2
1;Roy;m;2
1;Xenia;w;2
1;Rudi;m;2
1;Yagmur;w;2
1;Ruiz;m;2
1;Yasmine;w;2
1;Rumi;m;2
1;Ylvi;w;2
1;Rémi;m;2
1;Ylvie;w;2
1;Rüdiger;m;2
1;Yolande;w;2
1;Saad;m;2
1;Yu;w;2
1;Sami;m;2
1;Yuzen;w;2
1;Samir;m;2
1;Zeynep;w;2
1;Santiago;m;2
1;Zoe;w;2
1;Saram;m;2
1;Zora;w;2
1;Sebastian;m;2
1;Zoë;w;2
1;Sergejevič;m;2
1;Ý;w;2
1;Shawn;m;2
1;Şengül;w;2
1;Siegmund;m;2
1;Simeon;m;2
1;Singh;m;2
1;Sky;m;2
1;Svensson;m;2
1;Tadhg;m;2
1;Tamino;m;2
1;Tammo;m;2
1;Tamrat;m;2
1;Taurel;m;2
1;Tchuimo;m;2
1;Teddy;m;2
1;Thanh;m;2
1;Thees;m;2
1;Theis;m;2
1;Thevan;m;2
1;Thiên;m;2
1;Thiện;m;2
1;Thor;m;2
1;Thore;m;2
1;Thorin;m;2
1;Thorsten;m;2
1;Tiberius;m;2
1;Tilman;m;2
1;Timotheus;m;2
1;Tjure;m;2
1;Tonk;m;2
1;Torsten;m;2
1;Tri;m;2
1;Turan;m;2
1;Tyler;m;2
1;Tyson;m;2
1;Ulrich;m;2
1;Ulvi;m;2
1;Urmel;m;2
1;Uwe;m;2
1;Vadymovič;m;2
1;Valentinov;m;2
1;Vasilevič;m;2
1;Vatsa;m;2
1;Vicco;m;2
1;Vin;m;2
1;Vince;m;2
1;Vinh;m;2
1;Viêt;m;2
1;Vladimir;m;2
1;Warodom;m;2
1;Werner;m;2
1;Wilfried;m;2
1;Willem;m;2
1;Wilson;m;2
1;Wincent;m;2
1;Winter;m;2
1;Xabi;m;2
1;Xaver;m;2
1;Yaacov;m;2
1;Yang;m;2
1;Yanovič;m;2
1;Yaw;m;2
1;Yuzhe;m;2
1;Zaiden;m;2
1;Zeffiro;m;2
1;Zeydan;m;2
1;Zoltán;m;2
1;Zühtü;m;2
1;Álvaro;m;2
1;Ömer;m;2
1;Đức;m;2
1;Aaliyah;w;1
1;Aava;w;1
1;Aava-Marie;w;1
1;Abbey;w;1
1;Abby;w;1
1;Abbygail;w;1
1;Abigail;w;1
1;Adah;w;1
1;Adamare;w;1
1;Adelina;w;1
1;Adeline;w;1
1;Adilya;w;1
1;Adriana;w;1
1;Aenna;w;1
1;Agathe;w;1
1;Aileen;w;1
1;Abdullah;m;1
1;Ainhoa;w;1
1;Abdulsamad;m;1
1;Akira;w;1
1;Abel;m;1
1;Alana;w;1
1;Adan;m;1
1;Alanie-May;w;1
1;Adem;m;1
1;Alara;w;1
1;Adil;m;1
1;Alea;w;1
1;Aedan;m;1
1;Alenia;w;1
1;Aid;m;1
1;Alessia;w;1
1;Aidan;m;1
1;Alexandra;w;1
1;Aiden;m;1
1;Alia;w;1
1;Aituar;m;1
1;Alicia;w;1
1;Aki;m;1
1;Aliki;w;1
1;Akın;m;1
1;Alin;w;1
1;Akira;m;1
1;Alisa;w;1
1;Akiva;m;1
1;Alison;w;1
1;Alessio;m;1
1;Alix;w;1
1;Alexej;m;1
1;Aliyah;w;1
1;Alfons;m;1
1;Alizeh;w;1
1;Alvin;m;1
1;Alizée;w;1
1;Amaro;m;1
1;Ally;w;1
1;Amaru;m;1
1;Almasa;w;1
1;Anakin;m;1
1;Almila;w;1
1;Anatole;m;1
1;Almina;w;1
1;Ander;m;1
1;Amaia;w;1
1;Andi;m;1
1;Amal;w;1
1;Andy;m;1
1;Amalie;w;1
1;Angel;m;1
1;Amaliya;w;1
1;Angelo;m;1
1;Aman;w;1
1;Anh;m;1
1;Amanda;w;1
1;Anko;m;1
1;Amara;w;1
1;Anri;m;1
1;Amaya;w;1
1;Antonio;m;1
1;Amee;w;1
1;Antony;m;1
1;Amila;w;1
1;Aran;m;1
1;Amira;w;1
1;Archie-Moore;m;1
1;Amira-Angelique;w;1
1;Ardian;m;1
1;Amirah-Emilia;w;1
1;Aren;m;1
1;Ammy;w;1
1;Arik;m;1
1;Amrei;w;1
1;Arion;m;1
1;Amy-Joline;w;1
1;Armend;m;1
1;Anabelle;w;1
1;Arne;m;1
1;Anaya;w;1
1;Arnim;m;1
1;Angela;w;1
1;Arnold;m;1
1;Angelica;w;1
1;Aroan;m;1
1;Anhi;w;1
1;Arsény;m;1
1;Anida;w;1
1;Artëm;m;1
1;Anika;w;1
1;Arvin-Taban;m;1
1;Aniza;w;1
1;Arwin;m;1
1;Anjani;w;1
1;Atilla;m;1
1;Annabel;w;1
1;Augustin;m;1
1;Annabelle;w;1
1;Auras;m;1
1;Annie;w;1
1;Avery;m;1
1;Annina;w;1
1;Ayaz;m;1
1;Anny;w;1
1;Ayub;m;1
1;Anso;w;1
1;Azad;m;1
1;Ariam;w;1
1;Azat;m;1
1;Arielle;w;1
1;Aziz;m;1
1;Arilena;w;1
1;Balint;m;1
1;Arisa;w;1
1;Bao;m;1
1;Arnelle;w;1
1;Baran;m;1
1;Artemis;w;1
1;Bariş;m;1
1;Arya;w;1
1;Bas;m;1
1;Asa;w;1
1;Bayse;m;1
1;Asenat;w;1
1;Ben-Leo;m;1
1;Asma;w;1
1;Ben-Lucian;m;1
1;Aster;w;1
1;Ben-Marley;m;1
1;Asya;w;1
1;Benaja;m;1
1;Athina;w;1
1;Bennet;m;1
1;Aurele;w;1
1;Beri;m;1
1;Aurora-Delia;w;1
1;Bert;m;1
1;Aurélie;w;1
1;Bilal;m;1
1;Ava-Salomé;w;1
1;Bilguun-Ochir;m;1
1;Avalie;w;1
1;Billy-Joe;m;1
1;Avigea;w;1
1;Birk;m;1
1;Aya;w;1
1;Björn;m;1
1;Aylen;w;1
1;Boyan;m;1
1;Bea;w;1
1;Bradley;m;1
1;Beeri;w;1
1;Brady;m;1
1;Bella-Maria;w;1
1;Bruce;m;1
1;Bente;w;1
1;Bryan;m;1
1;Betty;w;1
1;Bá;m;1
1;Bjanka;w;1
1;Bálint;m;1
1;Blanca;w;1
1;Bèla;m;1
1;Blinera;w;1
1;Béla;m;1
1;Blue;w;1
1;Cadán;m;1
1;Brinja;w;1
1;Camilo;m;1
1;Burliyat;w;1
1;Can;m;1
1;Caitlin;w;1
1;Carl-Leonhard;m;1
1;Calantha;w;1
1;Carlos;m;1
1;Camilla;w;1
1;Carlos-Ingo;m;1
1;Cammy;w;1
1;Carlson;m;1
1;Camíe;w;1
1;Carwyn;m;1
1;Cao;w;1
1;Casimir;m;1
1;Carlena;w;1
1;Casper;m;1
1;Carmen;w;1
1;Cem;m;1
1;Carolina;w;1
1;Cemal;m;1
1;Caterina;w;1
1;Chidubem;m;1
1;Cathaleya;w;1
1;Christopher;m;1
1;Catharina;w;1
1;Clément;m;1
1;Cecilia;w;1
1;Conan;m;1
1;Celina;w;1
1;Connor-Liam;m;1
1;Celine;w;1
1;Cornelius;m;1
1;Chanel;w;1
1;Cosmo;m;1
1;Chelsea-Kate;w;1
1;Daimen;m;1
1;Cherry;w;1
1;Damon;m;1
1;Christa;w;1
1;Daniels;m;1
1;Clarissa;w;1
1;Daniil;m;1
1;Claudia;w;1
1;Daniyal;m;1
1;Cléo;w;1
1;Daragh;m;1
1;Céline;w;1
1;Darian;m;1
1;Daimond;w;1
1;Darin;m;1
1;Daisy;w;1
1;Daryl;m;1
1;Dalia;w;1
1;Davi;m;1
1;Dalida;w;1
1;Davin;m;1
1;Dalila;w;1
1;Davis;m;1
1;Daphne;w;1
1;Dawyn;m;1
1;Darlin;w;1
1;Dean-Marco;m;1
1;Dascha;w;1
1;Demian;m;1
1;Debbie;w;1
1;Diego;m;1
1;Deija;w;1
1;Dillon;m;1
1;Deniz;w;1
1;Dimitri;m;1
1;Diala;w;1
1;Dimitrij-Nikolay;m;1
1;Diola;w;1
1;Dion;m;1
1;Djamila;w;1
1;Donald;m;1
1;Do;w;1
1;Donewin;m;1
1;Dorothea;w;1
1;Doroteo;m;1
1;Dunja;w;1
1;Dylan;m;1
1;Dunya;w;1
1;Ebenezer;m;1
1;Dóra;w;1
1;Edan;m;1
1;Dźana;w;1
1;Edmund;m;1
1;Ebiuwa;w;1
1;Edoardo;m;1
1;Eda;w;1
1;Edward;m;1
1;Eilis;w;1
1;Edwin;m;1
1;Elaia-Marie;w;1
1;Egon;m;1
1;Elaine;w;1
1;Ekene;m;1
1;Elanor;w;1
1;Elay;m;1
1;Elara;w;1
1;Eliad;m;1
1;Eleanor;w;1
1;Elian;m;1
1;Elenoire;w;1
1;Eliano;m;1
1;Eli;w;1
1;Elias-Emil;m;1
1;Eliana;w;1
1;Elias-Mahmut;m;1
1;Elicia;w;1
